Space Adventure, The - Cobra - The Legendary Bandit	https://archive.org/download/SEGACDManuals/Space Adventure, The (USA).pdf
Star Wars - Rebel Assault	https://archive.org/download/SEGACDManuals/Star Wars Rebel Assault (USA).pdf
Starblade	https://archive.org/download/SEGACDManuals/Starblade (USA).pdf
Stellar-Fire	https://archive.org/download/SEGACDManuals/Stellar-Fire (USA).pdf
Supreme Warrior	https://archive.org/download/SEGACDManuals/Supreme Warrior (Disc1) (USA).pdf
Surgical Strike	https://archive.org/download/SEGACDManuals/Surgical Strike (USA).pdf
Tenbu Mega CD Special	https://segaretro.org/images/d/d8/Tenbu_MCD_JP_manual.pdf
Tenkafubu - Eiyuutachi no Houkou	https://segaretro.org/images/f/f0/TenkaFubu_MCD_JP_manual.pdf
Terminator, The	https://archive.org/download/SEGACDManuals/Terminator, The (USA).pdf
Theme Park	https://segaretro.org/images/1/11/ThemeParkMegaCDEUManual.pdf
Third World War	https://archive.org/download/SEGACDManuals/Third World War (USA).pdf
Thunderhawk	https://archive.org/download/SEGACDManuals/AH-3 Thunderstrike (USA).pdf
Time Gal	https://archive.org/download/SEGACDManuals/Time Gal (USA).pdf
Tomcat Alley	https://archive.org/download/SEGACDManuals/Tomcat Alley (USA).pdf
Trivial Pursuit	https://archive.org/download/SEGACDManuals/Trivial Pursuit - Interactive Multimedia Game (USA).pdf
Ultraverse Prime	https://archive.org/download/SEGACDManuals/Ultraverse Prime (USA).pdf
Urusei Yatsura - Dear My Friends	https://archive.org/download/Uresei_Yatsura_Dear_My_Friends_1994_Game_Arts_JP/Uresei_Yatsura_Dear_My_Friends_1994_Game_Arts_JP.pdf
Vay	https://archive.org/download/SEGACDManuals/Vay (USA).pdf
Wakusei Woodstock - Funky Horror Band	https://archive.org/download/Wakusei_Woodstock_F.H.B_Funky_Horror_Band_1991_Sega_JP/Wakusei_Woodstock_F.H.B_Funky_Horror_Band_1991_Sega_JP.pdf
Wheel of Fortune	https://archive.org/download/SEGACDManuals/Wheel of Fortune (USA).pdf
Who Shot Johnny Rock	https://archive.org/download/SEGACDManuals/Who Shot Johnny Rock (USA).pdf
Wild Woody	https://archive.org/download/SEGACDManuals/Wild Woody (USA).pdf
Wing Commander	https://archive.org/download/SEGACDManuals/Wing Commander (USA).pdf
Winning Post	https://archive.org/download/Winning_Post_1993_KOEI_JP/Winning_Post_1993_KOEI_JP.pdf
WireHead	https://archive.org/download/SEGACDManuals/Wirehead (USA).pdf
Wolfchild	https://archive.org/download/SEGACDManuals/Wolfchild (USA).pdf
Wonder Dog	https://archive.org/download/SEGACDManuals/Wonder Dog (USA).pdf
Wonder Dog (Japan)	https://archive.org/download/Wonder_Dog_1991_Victor_JP/Wonder_Dog_1991_Victor_JP.pdf
World Cup USA '94	https://archive.org/download/SEGACDManuals/World Cup USA '94 (USA).pdf
WWF - Rage in the Cage	https://archive.org/download/SEGACDManuals/WWF Rage in the Cage (USA).pdf
Yumemi Mystery Mansion	https://archive.org/download/SEGACDManuals/Mansion of Hidden Souls (USA).pdf
Yumimi Mix	https://archive.org/download/Yumimi_Mix_1993_Game_Arts_JP/Yumimi_Mix_1993_Game_Arts_JP.pdf
