gbbchmp	lr-mame	5
gberet	lr-fbneo	5
gbusters	lr-fbneo	5
gchgchmp	lr-mame	5
gcpinbal	lr-mame	5
gdarius	advmame	5
gdfs	lr-fbneo	5
geebee	lr-mame	5
gekiridn	lr-fbneo	5
gekisou	lr-mame	5
gemcrush	lr-mame	5
gemini	lr-fbneo	5
genix	lr-fbneo	5
genpeitd	lr-fbneo	5
gfire2	lr-fbneo	5
gforce2	lr-fbneo	5
gghost	lr-mame	5
gground	lr-fbneo	5
ghlpanic	lr-mame2016	3
ghoshunt	lr-mame	5
ghostb	lr-fbneo	5
ghostlop	lr-fbneo	5
ghouls	lr-fbneo	5
ghox	lr-fbneo	5
gigandes	lr-fbneo	5
gigas	lr-fbneo	5
gigasm2	lr-fbneo	5
gigawing	lr-fbneo	5
gijoe	lr-fbneo	5
gimeabrk	lr-mame	5
ginganin	lr-fbneo	5
ginkun	lr-fbneo	5
gladiatr	lr-fbneo	5
glass	lr-fbneo	5
glfgreat	lr-mame	5
gloc	lr-fbneo	5
glpracr	lr-mame2016	5
glpracr2	lr-mame2016	5
glpracr3	lr-mame2016	3
gmissile	lr-mame	5
gnbarich	lr-fbneo	5
gng	lr-fbneo	5
go2000	lr-fbneo	5
goalx3	lr-fbneo	5
gocowboy	lr-mame	5
godzilla	lr-fbneo	5
gogomile	lr-fbneo	5
goindol	lr-fbneo	5
goldbug	lr-mame	5
goldmedl	lr-fbneo	5
goldnaxe	lr-fbneo	5
golgo13	advmame	2
gollygho	lr-mame2016	5
gomoku	lr-mame	5
gondo	lr-fbneo	5
goori	lr-fbneo	5
gorf	lr-mame	5
gorodki	lr-mame	5
gotcha	lr-fbneo	5
gowcaizr	lr-fbneo	5
gpgolf	lr-mame	5
gpilots	lr-fbneo	5
gprider	lr-fbneo	5
gradius3	lr-fbneo	5
grainbow	lr-fbneo	5
grasspin	lr-fbneo	5
gratia	lr-mame2016	5
gravitar	lr-mame	5
grchamp	lr-mame	5
grdforce	advmame	4
grdian	lr-fbneo	5
grdians	lr-fbneo	5
grdnstrm	lr-fbneo	5
greatgun	lr-mame	5
greenber	lr-mame	5
gridiron	lr-mame	5
gridlee	lr-mame	5
grindstm	lr-fbneo	5
grmatch	lr-mame	5
grndtour	lr-fbneo	5
grobda	lr-fbneo	5
groovef	advmame	5
groundfx	lr-fbneo	5
growl	lr-fbneo	5
grudge	lr-mame	5
gseeker	lr-fbneo	5
gslgr94u	lr-fbneo	5
gstream	lr-fbneo	5
gstrik2	lr-fbneo	5
gstriker	lr-mame	4
gsword	lr-mame	5
gt2k	lr-fbneo	5
gt3d	lr-fbneo	5
gt507uk	lr-mame	5
gt97	lr-fbneo	5
gt98	lr-fbneo	5
gt99	lr-fbneo	5
gtclassc	lr-fbneo	5
gtg	lr-mame	5
gtg2	lr-mame	5
gtmr	lr-fbneo	5
gtmr2	lr-fbneo	5
gtsers1	lr-mame	5
gtsers8	lr-mame	5
guab	lr-mame2015	5
guardian	lr-mame	5
gulfstrm	lr-fbneo	5
gulfwar2	lr-fbneo	5
gulunpa	lr-fbneo	5
gumbo	lr-fbneo	5
gunbird	lr-fbneo	5
gunbird2	lr-fbneo	5
gunbustr	lr-mame	5
gundamex	lr-fbneo	5
gundealr	lr-mame	5
gundhara	lr-fbneo	5
gundl94	lr-fbneo	5
gunfight	lr-mame	5
gunforc2	lr-fbneo	5
gunforce	lr-fbneo	5
gunfront	lr-fbneo	5
gunlock	lr-fbneo	5
gunmast	lr-fbneo	5
gunnail	lr-fbneo	5
gunpey	lr-mame	5
gunsmoke	lr-fbneo	5
gururin	lr-fbneo	5
guts	lr-mame	5
gutsn	lr-fbneo	5
guwange	lr-fbneo	5
guzzler	lr-fbneo	5
gwar	lr-fbneo	5
gwarrior	lr-fbneo	5
gypsyjug	lr-mame	5
gyrodine	lr-fbneo	5
gyruss	lr-fbneo	5
hachamf	lr-fbneo	5
hachoo	lr-fbneo	5
hal21	lr-fbneo	5
halleysc	lr-mame	5
hamaway	lr-fbneo	5
hamboy	lr-mame	3
hammer	lr-mame	5
hanaawas	lr-mame	5
hanagumi	advmame	5
hanakanz	lr-mame	5
hanaoji	lr-mame	5
hanaroku	lr-mame	5
hanayara	lr-mame	5
hangman	lr-mame	5
hangon	lr-fbneo	5
hangonjr	lr-fbneo	5
hangzo	lr-fbneo	5
happy6	lr-fbneo	5
harddriv	advmame	5
harddunk	lr-mame	5
hardhat	lr-mame	5
hardhea2	lr-fbneo	5
hardhead	lr-fbneo	5
hardyard	lr-fbneo	5
harem	lr-mame	5
hasamu	lr-fbneo	5
hatena	lr-fbneo	5
hatris	lr-fbneo	5
hattrick	lr-mame	5
hayaosi1	lr-fbneo	5
hbarrel	lr-fbneo	5
hcastle	lr-fbneo	5
hcrash	lr-fbneo	5
hdrivair	advmame	5
headon	lr-fbneo	5
headon2	lr-mame	5
headonch	lr-fbneo	5
heartatk	lr-mame	5
heatbrl	lr-fbneo	5
heberpop	lr-fbneo	5
hedpanic	lr-fbneo	5
heiankyo	lr-fbneo	5
helifire	lr-mame	5
hellfire	lr-fbneo	5
hero	lr-mame	5
heuksun	lr-fbneo	5
hexa	lr-fbneo	5
hexion	lr-fbneo	5
hgkairak	lr-fbneo	5
hgokou	lr-mame	5
hharry	lr-fbneo	5
hidctch2	lr-fbneo	3
hidctch3	lr-fbneo	5
hidnc2k	lr-fbneo	5
hidnctch	lr-fbneo	5
higemaru	lr-fbneo	5
highsplt	lr-mame	5
hiimpact	lr-fbneo	5
himesiki	lr-fbneo	5
hippodrm	lr-fbneo	5
histryma	lr-mame	4
hitice	lr-fbneo	5
hitnmiss	lr-mame	5
hjingi	lr-mame	5
hkagerou	lr-mame	5
hnayayoi	lr-mame	5
hngmnjpm	lr-mame	5
hnkochou	lr-mame	5
hoccer	lr-fbneo	5
holeland	lr-fbneo	5
holo	lr-mame	5
honeydol	lr-fbneo	5
hook	lr-fbneo	5
hoops96	lr-fbneo	5
hopmappy	lr-fbneo	5
hopprobo	lr-fbneo	5
horekid	lr-fbneo	5
horizon	lr-fbneo	5
horshoes	lr-fbneo	5
hotblock	lr-mame	5
hotchase	lr-mame	5
hotdebut	lr-fbneo	5
hotdogst	lr-fbneo	5
hotgm4ev	lr-fbneo	5
hotgmck	lr-fbneo	5
hotgmck3	lr-fbneo	5
hotgmcki	lr-fbneo	5
hotmind	lr-fbneo	5
hotpinbl	lr-fbneo	5
hotrod	lr-fbneo	5
hotshock	lr-fbneo	5
hotsmash	lr-mame	5
housemn2	lr-mame	5
housemnq	lr-mame	5
hparadis	lr-mame	5
hrdtimes	lr-mame	4
hsf2	lr-fbneo	5
hstennis	lr-mame	5
htchctch	lr-fbneo	5
htengoku	lr-mame	5
hunchbak	lr-mame	5
huncholy	lr-fbneo	5
hustle	lr-fbneo	5
hustler	lr-fbneo	5
hvnsgate	lr-mame2016	5
hvoltage	lr-mame	5
hvymetal	lr-fbneo	5
hvysmsh	lr-fbneo	5
hvyunit	lr-fbneo	5
hwchamp	lr-fbneo	5
hwrace	lr-fbneo	5
hydra	lr-fbneo	5
hyperbbc	lr-mame	5
hypernoid	lr-fbneo	5
hyperpac	lr-fbneo	5
hyperspt	lr-fbneo	5
hyprduel	lr-fbneo	5
hypreac2	lr-fbneo	5
hypreact	lr-fbneo	5
ibara	lr-fbneo	5
ibarablk	lr-fbneo	5
ichir	lr-fbneo	5
idhimitu	lr-mame	5
idolmj	lr-mame	5
idsoccer	lr-mame	5
iemoto	lr-mame	5
igmo	lr-fbneo	5
ikari	lr-fbneo	5
ikari3	lr-fbneo	5
ikki	lr-fbneo	5
imago	lr-fbneo	5
imekura	lr-mame	5
imgfight	lr-fbneo	5
imolagp	lr-mame	4
imsorry	lr-fbneo	5
inca	lr-mame	5
indianbt	lr-mame	5
indyheat	lr-mame	5
indytemp	lr-mame	5
inferno	lr-mame2015	5
insector	lr-mame	5
insectx	lr-fbneo	5
intcup94	lr-fbneo	5
inthunt	lr-fbneo	5
intrepid	lr-fbneo	5
intrgirl	lr-mame	5
inufuku	lr-fbneo	5
invad2ct	lr-mame	4
invaders	lr-mame	4
invadpt2	lr-mame	4
invasnab	lr-mame	3
invds	lr-mame	5
invho2	lr-mame	5
invinco	lr-mame	5
invmulti	lr-mame	4
invqix	lr-mame	5
invrvnge	lr-mame	5
inyourfa	lr-fbneo	5
ipminvad	lr-mame	5
iqblock	lr-fbneo	5
irobot	lr-mame	5
ironclad	lr-fbneo	5
ironfort	lr-fbneo	5
ironhors	lr-fbneo	5
irrmaze	lr-fbneo	5
istreb	lr-mame	5
itaten	lr-fbneo	5
ixion	lr-mame	5
jack	lr-fbneo	5
jackal	lr-fbneo	5
jackrabt	lr-mame2016	5
jailbrek	lr-fbneo	5
janjans1	lr-fbneo	5
janjans2	lr-fbneo	5
janptr96	lr-mame	5
janshin	lr-fbneo	5
jchan	lr-fbneo	5
jchan2	lr-fbneo	5
jcross	lr-fbneo	5
jdredd	lr-mame2010	4
jdreddp	lr-fbneo	5
jedi	lr-fbneo	5
jin	lr-fbneo	5
jitsupro	lr-fbneo	5
jjack	lr-fbneo	5
jjparad2	lr-fbneo	5
jjparads	lr-fbneo	5
jjsquawk	lr-fbneo	5
jmpbreak	lr-fbneo	5
jngolady	lr-mame	5
jockeygp	lr-fbneo	5
joemacr	lr-fbneo	5
joinem	lr-fbneo	5
jojo	lr-fbneo	5
jojoba	lr-fbneo	5
jollyjgr	lr-fbneo	5
jongbou	lr-mame	5
jongpute	lr-mame	5
josvolly	lr-mame	5
journey	lr-fbneo	5
joust	lr-fbneo	5
joust2	lr-mame	5
joyfulr	lr-fbneo	5
joyjoy	lr-fbneo	5
jpark	lr-mame	5
jrpacman	lr-fbneo	5
jsk	lr-mame	5
jumpbug	lr-fbneo	5
jumpcoas	lr-fbneo	5
jumpkids	lr-fbneo	5
jumpkun	lr-fbneo	5
jumppop	lr-fbneo	5
jumpshot	lr-fbneo	5
junglek	lr-fbneo	5
jungler	lr-fbneo	5
junofrst	lr-fbneo	5
kabukikl	lr-fbneo	5
kabukiz	lr-fbneo	5
kageki	lr-fbneo	5
kaiserkn	lr-fbneo	5
kaitei	lr-fbneo	5
kamenrid	lr-fbneo	5
kamikaze	lr-mame	5
kamikcab	lr-fbneo	5
kanatuen	lr-mame	5
kangaroo	lr-fbneo	5
kaos	lr-mame	5
karatblz	lr-fbneo	5
karatour	lr-fbneo	5
karianx	lr-fbneo	5
karnov	lr-fbneo	5
karnovr	lr-fbneo	5
kazan	lr-fbneo	5
kbash	lr-fbneo	5
kbash2	lr-fbneo	5
kchamp	lr-fbneo	5
kdynastg	lr-mame2016	4
keith	lr-mame	5
keithlcy	lr-fbneo	5
kenseim	lr-mame	5
keroppi	lr-fbneo	5
ket	lr-fbneo	5
kick	lr-fbneo	5
kickball	lr-mame	5
kickboy	lr-fbneo	5
kicker	lr-fbneo	5
kickgoal	lr-fbneo	5
kicknrun	lr-fbneo	5
kickoff	lr-fbneo	5
kickridr	lr-fbneo	5
kidniki	lr-fbneo	5
kikcubic	lr-mame	5
kikikai	lr-fbneo	5
kikstart	lr-fbneo	5
killbld	lr-fbneo	5
killbldp	lr-fbneo	5
killcom	lr-mame	5
kingball	lr-fbneo	5
kingdmgp	lr-fbneo	5
kingofb	lr-fbneo	5
kingpin	lr-mame	5
kirameki	lr-fbneo	5
kirarast	lr-mame	5
kittenk	lr-fbneo	5
kizuna	lr-fbneo	5
klax	lr-fbneo	5
klondkp	lr-fbneo	5
knckhead	lr-fbneo	5
kncljoe	lr-fbneo	5
kngtmare	lr-mame	5
knights	lr-fbneo	5
kod	lr-fbneo	5
kof2000	lr-fbneo	5
kof2001	lr-fbneo	5
kof2002	lr-fbneo	5
kof2003	lr-fbneo	5
kof94	lr-fbneo	5
kof95	lr-fbneo	5
kof96	lr-fbneo	5
kof97	lr-fbneo	5
kof98	lr-fbneo	5
kof99	lr-fbneo	5
koikoi	lr-mame	5
koikois	lr-mame	5
koikois2	lr-fbneo	5
kok	lr-mame	5
konamigt	lr-fbneo	5
konek	lr-mame	5
kong	lr-fbneo	5
korokoro	lr-fbneo	5
koroleva	lr-mame	5
koshien	lr-fbneo	5
kot	lr-mame	5
kothello	lr-mame	5
kotm	lr-fbneo	5
kotm2	lr-fbneo	5
kouyakyu	lr-mame	5
kov	lr-fbneo	5
kov2	lr-fbneo	5
kov2p	lr-fbneo	5
kov3	lr-mame	5
kovplus	lr-fbneo	5
kovsh	lr-fbneo	5
kovshp	lr-fbneo	5
kozure	lr-fbneo	5
kram	lr-fbneo	5
kroozr	lr-fbneo	5
krull	lr-fbneo	5
krzybowl	lr-fbneo	5
ksayakyu	lr-fbneo	5
kungfum	lr-fbneo	5
kungfut	lr-fbneo	5
kurikint	lr-fbneo	5
kyros	lr-fbneo	5
kyukaidk	lr-fbneo	5
kyustrkr	lr-fbneo	5
ladybug	lr-fbneo	5
ladyfrog	lr-mame	5
ladykill	lr-fbneo	5
ladymstr	lr-fbneo	5
lagunar	lr-mame2016	4
landbrk	lr-fbneo	5
landmakr	lr-fbneo	5
laserbat	lr-mame	5
lasso	lr-fbneo	5
lastapos	lr-mame	4
lastblad	lr-fbneo	5
lastbld2	lr-fbneo	5
lastday	lr-fbneo	5
lastduel	lr-fbneo	5
lastfght	lr-mame	4
lastfort	lr-fbneo	5
lasthope	lr-fbneo	5
lastkm	lr-fbneo	5
lastmisn	lr-fbneo	5
laststar	lr-mame	4
lastsurv	lr-fbneo	5
lazercmd	lr-mame	5
lazybug	lr-fbneo	5
lbgrande	lr-mame2010	5
lbowling	lr-fbneo	5
ldrun	lr-fbneo	5
ldrun2	lr-fbneo	5
ldrun3	lr-fbneo	5
ldrun4	lr-fbneo	5
le2	lr-mame2016	3
leds2011	lr-fbneo	5
legend	lr-fbneo	5
legendoh	lr-fbneo	5
legendos	lr-fbneo	5
legion	lr-fbneo	5
legionna	lr-fbneo	5
lemmings	lr-fbneo	5
leprechn	lr-mame	5
lethalen	lr-mame	5
lethalj	lr-mame	5
lethalth	lr-fbneo	5
levers	lr-fbneo	5
lghost	lr-fbneo	5
lgtnfght	lr-fbneo	5
liberate	lr-fbneo	5
liberatr	lr-mame	5
liblrabl	lr-fbneo	5
lightbr	lr-fbneo	5
linkypip	lr-mame2016	3
liquidk	lr-fbneo	5
littlerb	lr-mame	5
livequiz	lr-fbneo	5
lizwiz	lr-fbneo	5
lkage	lr-fbneo	5
llander	lr-mame	5
lnc	lr-fbneo	5
lockon	lr-mame	5
lockonph	lr-fbneo	5
locomotn	lr-fbneo	5
loderndf	lr-mame	5
loffire	lr-mame	5
logger	lr-mame	5
logicpr2	lr-fbneo	5
loht	lr-fbneo	5
lomakai	lr-fbneo	5
looping	lr-mame	5
looptris	lr-fbneo	5
lordgun	lr-mame	5
losttomb	lr-fbneo	5
lotlot	lr-fbneo	5
lottof2	lr-mame	4
lottofun	lr-fbneo	5
loverboy	lr-fbneo	5
lpadv	lr-mame	5
lrescue	lr-mame	5
lresort	lr-fbneo	5
lsasquad	lr-fbneo	5
ltorb	lr-fbneo	5
ltswords	lr-fbneo	5
luckboom	lr-mame	5
luckywld	lr-fbneo	5
lupin3	lr-mame	5
lvgirl94	lr-fbneo	5
lwings	lr-fbneo	5
m4	lr-mame	5
m660	lr-fbneo	5
m79amb	lr-mame	5
machbrkr	lr-fbneo	5
machomou	lr-fbneo	5
macross	lr-fbneo	5
macross2	lr-fbneo	5
macrossp	lr-fbneo	5
madalien	lr-mame	5
madball	lr-mame	5
madcrash	lr-fbneo	5
maddonna	lr-fbneo	5
madgear	lr-fbneo	5
madmotor	lr-fbneo	5
madshark	lr-fbneo	5
mag_burn	lr-mame	5
mag_day	lr-mame	5
mag_war	lr-mame0222	5
magdrop2	lr-fbneo	5
magdrop3	lr-fbneo	5
magerror	lr-fbneo	5
magicbal	lr-mame	5
magicbub	lr-fbneo	5
magicfly	lr-mame	5
magicstk	lr-fbneo	5
magipur	lr-fbneo	5
magix	lr-fbneo	5
maglord	lr-fbneo	5
magmax	lr-mame	5
magspot	lr-mame	4
magspot2	lr-mame	4
mahretsu	lr-fbneo	5
maiko	lr-mame	5
mainevt	lr-fbneo	5
mainsnk	lr-fbneo	5
majtitl2	lr-fbneo	5
majtitle	lr-fbneo	5
maletmad	lr-mame	4
mangchi	lr-fbneo	5
maniach	lr-fbneo	5
maniacsq	lr-fbneo	5
manybloc	lr-fbneo	5
mappy	lr-fbneo	5
marble	lr-mame	5
marblmd2	lr-fbneo	5
marineb	lr-fbneo	5
marinedt	lr-mame	4
mariner	lr-fbneo	4
mario	lr-fbneo	5
markham	lr-fbneo	5
mars	lr-fbneo	5
martmast	lr-fbneo	5
maruchan	advmame	5
marukin	lr-fbneo	5
marukodq	lr-fbneo	5
marvins	lr-fbneo	5
marvland	lr-fbneo	5
mastboyo	lr-fbneo	5
masterw	lr-fbneo	5
mastfury	lr-mame	5
mastkin	lr-fbneo	4
matchit	lr-fbneo	5
matchit2	lr-fbneo	5
matmania	lr-fbneo	5
matrim	lr-fbneo	5
mausuke	advmame	5
maxforce	lr-mame2016	5
maxrpm	lr-mame	5
maya	lr-mame	5
mayday	lr-fbneo	5
mayhem	lr-mame0222	5
mayjisn2	lr-mame	5
mayumi	lr-mame	5
maze	lr-mame	5
mazeinv	lr-mame	5
mazerbla	lr-mame	4
mazinger	lr-fbneo	5
mbombrd	lr-fbneo	5
mcatadv	lr-fbneo	5
mchampdx	lr-fbneo	5
mcheonru	lr-mame	5
mcontest	lr-mame	5
mechatt	lr-fbneo	5
medlanes	lr-mame	5
megablst	lr-fbneo	5
megadon	lr-fbneo	5
megaman	lr-fbneo	5
megaman2	lr-fbneo	5
megaphx	lr-mame2016	5
megat	lr-mame	5
megat2	lr-mame	5
megat3	lr-mame	5
megat4	lr-mame	5
megat5	lr-mame	5
megat6	lr-mame	5
megat7e	lr-mame	5
megatack	lr-mame	5
megazone	lr-fbneo	5
megrescu	lr-fbneo	5
meijinsn	lr-fbneo	5
mercs	lr-fbneo	5
merlinmm	lr-fbneo	5
mermaid	lr-mame	5
metafox	lr-fbneo	5
metalb	lr-fbneo	5
metamrph	lr-fbneo	5
metlclsh	lr-fbneo	5
metlfrzr	lr-fbneo	5
metlhawk	lr-fbneo	5
metlsavr	lr-fbneo	5
metmqstr	lr-fbneo	5
metrocrs	lr-fbneo	5
mf_achas	lr-mame	5
mf_bdash	lr-mame	5
mf_brist	lr-mame	5
mf_flip	lr-mame	4
mfjump	lr-mame2016	5
mgakuen	lr-fbneo	5
mgakuen2	lr-fbneo	5
mgcldtex	lr-mame2016	5
mgcrystl	lr-fbneo	5
mgion	lr-mame	5
mgolf	lr-mame	5
mhavoc	lr-mame	5
mia	lr-fbneo	5
midres	lr-fbneo	5
miexchng	lr-fbneo	5
mightguy	lr-fbneo	5
mikie	lr-fbneo	5
milliped	lr-fbneo	5
mimonkey	lr-fbneo	5
minasan	lr-fbneo	5
minefld	lr-fbneo	5
mineswpr	lr-fbneo	5
minferno	lr-mame	4
minigolf	lr-mame	5
minivadr	lr-fbneo	5
mirax	lr-fbneo	5
mirninja	lr-fbneo	5
misncrft	lr-mame2016	5
missb2	lr-fbneo	5
missile	lr-fbneo	5
missw02	lr-fbneo	5
missw96	lr-fbneo	5
mj4simai	lr-fbneo	5
mjfocus	lr-mame	5
mjgtaste	lr-fbneo	5
mjkjidai	lr-fbneo	5
mjleague	lr-mame	5
mjnquest	lr-fbneo	5
mk	lr-fbneo	5
mk2	lr-fbneo	5
mk3	lr-fbneo	5
mk4	lr-mame2016	2
mlanding	lr-mame	5
mmagic	lr-mame	5
mmatrix	lr-fbneo	5
mmaulers	lr-fbneo	5
mmaze	lr-fbneo	5
mmonkey	lr-fbneo	5
mmpanic	lr-mame	5
mmpork	lr-fbneo	5
mnight	lr-fbneo	5
mofflott	lr-fbneo	5
moguchan	lr-fbneo	4
mogura	lr-fbneo	5
mole	lr-fbneo	5
momoko	lr-fbneo	5
monopldx	lr-mame	5
monopoly	lr-mame	5
monsterb	lr-mame	5
montecar	lr-mame	5
monymony	lr-mame	5
monzagp	lr-mame	4
moomesa	lr-fbneo	5
moonal2	lr-fbneo	5
mooncrst	lr-fbneo	5
moonqsr	lr-fbneo	5
moonwar	lr-fbneo	5
moonwarp	lr-fbneo	5
moremore	lr-fbneo	5
moremorp	lr-fbneo	5
mosaic	lr-fbneo	5
mosaicf2	lr-fbneo	5
moshougi	lr-fbneo	5
motofren	lr-mame	5
motos	lr-fbneo	5
mouja	lr-mame	5
mouseatk	lr-mame	5
mouser	lr-fbneo	5
mp_bio	lr-mame2016	5
mp_col3	lr-mame2016	5
mp_gaxe2	lr-mame2016	5
mp_gslam	lr-mame2016	5
mp_gunhe	lr-mame	3
mp_mazin	lr-mame2016	5
mp_shnb3	lr-mame	3
mp_soni2	lr-mame2016	5
mp_sonic	lr-mame2016	5
mp_sor2	lr-mame2016	5
mp_twcup	lr-mame	3
mpang	lr-fbneo	5
mpatrol	lr-fbneo	5
mplanets	lr-fbneo	5
mrdig	lr-fbneo	5
mrdo	lr-fbneo	5
mrdrillr	lr-mame2016	3
mrflea	lr-fbneo	5
mrgoemon	lr-fbneo	5
mrjong	lr-fbneo	5
mrkicker	lr-fbneo	5
mrkougar	lr-fbneo	5
mrsdyna	lr-fbneo	5
mrtnt	lr-fbneo	5
mrviking	lr-fbneo	5
msbingo	lr-fbneo	5
msgogo	lr-fbneo	5
msgundam	lr-fbneo	5
msh	lr-fbneo	5
mshuttle	lr-mame	5
mshvsf	lr-fbneo	5
msisaac	lr-fbneo	5
mslider	lr-fbneo	5
mslug	lr-fbneo	5
mslug2	lr-fbneo	5
mslug3	lr-fbneo	5
mslug4	lr-fbneo	5
mslug5	lr-fbneo	5
mslugx	lr-fbneo	5
mspacman	lr-fbneo	5
mspactwin	lr-fbneo	5
mspuzzle	lr-fbneo	5
mstworld	lr-fbneo	5
msword	lr-fbneo	5
mtlchamp	lr-fbneo	5
mtrap	lr-mame	5
mtwins	lr-fbneo	5
mugsmash	lr-fbneo	5
multchmp	lr-fbneo	5
multigam	lr-mame	5
multigm2	lr-mame	5
multigm3	lr-mame	5
mushisam	lr-fbneo	5
mushitam	lr-fbneo	5
musicbal	lr-mame	5
musobana	lr-mame	5
mustache	lr-fbneo	5
mustang	lr-fbneo	5
mutantf	lr-fbneo	5
mutnat	lr-fbneo	5
mvp	lr-fbneo	5
mvsc	lr-fbneo	5
mwalk	lr-fbneo	5
mwarr	lr-fbneo	5
mx5000	lr-fbneo	5
myangel	lr-fbneo	5
myangel2	lr-fbneo	5
myhero	lr-fbneo	5
mysticm	lr-mame	5
mysticri	lr-fbneo	5
mystston	lr-fbneo	5
mystwarr	lr-fbneo	5
nam1975	lr-fbneo	5
namenayo	lr-mame	5
nametune	lr-mame	5
naname	lr-fbneo	5
narc	lr-fbneo	5
nastar	lr-fbneo	5
natodef	lr-fbneo	5
naughtyb	lr-fbneo	5
navarone	lr-mame	5
nbahangt	lr-fbneo	5
nbajam	lr-fbneo	5
nbajamex	lr-mame2016	4
nbajamte	lr-fbneo	5
nbamht	lr-fbneo	5
nbbatman	lr-fbneo	5
ncombat	lr-fbneo	5
ncommand	lr-fbneo	5
ncv1	lr-mame	5
ncv2	lr-mame	5
nebulray	lr-fbneo	5
neckneck	lr-mame	5
nemesis	lr-fbneo	5
nemo	lr-fbneo	5
neobattl	lr-fbneo	5
neobombe	lr-fbneo	5
neocup98	lr-fbneo	5
neodrift	lr-fbneo	5
neomrdo	lr-fbneo	5
neonopon	lr-fbneo	5
neopang	lr-fbneo	5
neopong	lr-fbneo	5
neotet	lr-fbneo	5
neothndr	lr-fbneo	5
netwars	lr-fbneo	5
newfant	lr-fbneo	5
news	lr-fbneo	5
newsin7	lr-fbneo	5
newxpang	lr-fbneo	5
ngem2k	lr-fbneo	5
ngfrog	lr-fbneo	5
ngtbunny	lr-mame	5
nhidctch	lr-fbneo	5
nhomerun	lr-mame	5
nibbler	lr-fbneo	5
nightgal	lr-mame	5
nightstr	lr-fbneo	5
ninclown	lr-mame	5
ninjak	lr-fbneo	5
ninjakd2	lr-fbneo	5
ninjakun	lr-mame	5
ninjamas	lr-fbneo	5
ninjaw	lr-fbneo	5
ninjemak	lr-fbneo	5
nitd	lr-fbneo	5
nitedrvr	lr-fbneo	5
nitrobal	lr-fbneo	5
niyanpai	lr-mame	5
nmg5	lr-fbneo	5
nmouse	lr-fbneo	5
noahsark	lr-mame	5
nob	lr-mame	5
nomnlnd	lr-mame	4
nost	lr-fbneo	5
nouryoku	lr-fbneo	5
nova2001	lr-fbneo	5
nrallyx	lr-fbneo	5
nratechu	lr-mame	5
nslasher	lr-fbneo	5
nspirit	lr-fbneo	5
nstocker	lr-mame	5
nsub	lr-mame	5
numanath	lr-fbneo	5
numcrash	lr-mame	5
nwarr	lr-fbneo	5
nycaptor	lr-fbneo	5
nyny	lr-mame	5
offroad	lr-mame	5
offroadc	lr-mame	5
offroadt	lr-mame	5
offtwall	lr-mame	5
ohmygod	lr-fbneo	5
ohpaipee	lr-mame	5
oisipuzl	lr-fbneo	5
ojousan	lr-mame	5
olds	lr-fbneo	5
oldsplus	lr-fbneo	5
olibochu	lr-fbneo	5
omega	lr-fbneo	5
omegaf	lr-mame	5
omegrace	lr-mame	5
omotesnd	lr-mame	5
oneshot	lr-fbneo	5
onetwo	lr-fbneo	5
onna34ro	lr-fbneo	5
ooparts	lr-fbneo	5
opaopa	lr-mame	5
openice	lr-fbneo	5
opwolf	lr-mame	5
opwolf3	lr-fbneo	5
orangec	lr-mame	5
orbit	lr-mame	5
orbite	lr-mame	4
orbitron	lr-fbneo	5
orbs	lr-fbneo	5
ordyne	lr-fbneo	5
orleg2	lr-mame	5
orlegend	lr-fbneo	5
orunners	lr-mame	5
oscar	lr-fbneo	5
osman	lr-fbneo	5
othello	lr-mame	5
othellos	advmame	5
othldrby	lr-mame	5
othunder	lr-mame	5
otwalls	lr-mame	5
outfxies	lr-fbneo	5
outrun	lr-fbneo	5
outzone	lr-fbneo	5
overtop	lr-fbneo	5
ozmawars	lr-fbneo	5
ozon1	lr-fbneo	5
p47	lr-fbneo	5
p47aces	lr-fbneo	5
pachifev	lr-mame	5
pachiten	lr-mame	5
packbang	lr-fbneo	5
pacland	lr-fbneo	5
pacmania	lr-fbneo	5
pacnpal	lr-fbneo	5
pacplus	lr-fbneo	5
paddlema	lr-fbneo	5
pairlove	lr-fbneo	5
pairs	lr-fbneo	5
pairsnb	lr-mame	5
pairsred	lr-fbneo	5
palamed	lr-fbneo	5
pandoras	lr-fbneo	5
pang	lr-fbneo	5
pang3	lr-fbneo	5
pangpang	lr-fbneo	5
pangpoms	lr-fbneo	5
panic	lr-mame	5
panicbom	lr-fbneo	5
panicstr	lr-fbneo	5
panther	lr-mame	4
paperboy	lr-mame	5
paprazzi	lr-fbneo	5
para2dx	lr-mame	5
paradise	lr-mame	5
paradlx	lr-mame	5
parodius	lr-fbneo	5
pasha2	lr-fbneo	3
pass	lr-fbneo	5
passsht	lr-fbneo	5
pastelg	lr-mame	5
pastelis	lr-fbneo	5
patapata	lr-fbneo	5
pbaction	lr-fbneo	5
pballoon	lr-fbneo	5
pbancho	lr-fbneo	5
pbillian	lr-mame	5
pbillrd	lr-fbneo	5
pbobbl2n	lr-fbneo	5
pbobble2	lr-fbneo	5
pbobble3	lr-fbneo	5
pbobble4	lr-fbneo	5
pbobblen	lr-fbneo	5
pbst30	lr-mame	5
pcktgal	lr-mame	5
pclubys	lr-fbneo	5
pdrift	lr-fbneo	5
peekaboo	lr-fbneo	5
peggle	lr-mame	5
penbros	lr-fbneo	5
penfan	lr-fbneo	5
pengadvb	lr-fbneo	5
pengo	lr-fbneo	5
