Missile Attack	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Missile Attack (1990).TXT
Mission Critical	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mission Critical (1995).pdf
Mission Impossible	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mission Impossible (1979).pdf
Mission Maze	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mission Maze (1991).doc	format=txt
Mister Gas	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mister Gas (1989).jpg
Mixed-Up Fairy Tales	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mixed-Up Fairy Tales (1991).pdf
Mixed-Up Mother Goose (1987)	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mixed-Up Mother Goose (1987).pdf
Mixed-Up Mother Goose (1990)	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mixed-Up Mother Goose (1990).pdf
Mixed-Up Mother Goose (1991)	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mixed-Up Mother Goose (1991).pdf
Modem Wars	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Modem Wars (1988).pdf
Moebius - The Orb of Celestial Harmony	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Moebius - The Orb of Celestial Harmony (1987).pdf
Mondo Math	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mondo Math (1993).txt
Money Bags Beat the Gnome of Zurich	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Money Bags Beat the Gnome of Zurich (1988).pdf
Monkey Business	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Monkey Business (1986).pdf
Monkey Island 2 - LeChuck's Revenge	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Monkey Island 2 - LeChuck's Revenge (1991).pdf
Monopoly	en-gb,de,es,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Monopoly (1993).pdf
Monster Bash	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Monster Bash (1993).pdf
Monster Land	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Monster Land (1998).txt
Monsters of Murdac	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Monsters of Murdac (1987).pdf
Montezuma's Return	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Montezuma's Return (1997).pdf
Montezuma's Revenge	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Montezuma's Revenge (1984).pdf
Monty on the Norm	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Monty on the Norm (2001).txt
Monty Python's Flying Circus	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Monty Python's Flying Circus (1990).pdf
Monuments of Mars	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Monuments of Mars (1991).pdf
Moon Blaster	fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Moon Blaster (1990).pdf
Moon Patrol	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Moon Patrol (1983).pdf
Moonmist	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Moonmist (1986).pdf
Moonshine Racers	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Moonshine Racers (1991).pdf
Moonstone - A Hard Days Knight	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Moonstone - A Hard Days Knight (1992).pdf
Moonwalker	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Moonwalker (1989).pdf
Mortal Coil - Adrenalin Intelligence	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mortal Coil - Adrenalin Intelligence (1995).pdf
Mortal Kombat	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mortal Kombat (1993).pdf
Mortal Kombat II	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mortal Kombat II (1994).pdf
Mortville Manor	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mortville Manor (1988).pdf
Moses - Old Testament Adventure 1	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Moses - Old Testament Adventure 1 (1987).pdf
Motor Mash	en-gb,de,es,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Motor Mash (1998).pdf
Motorbike Madness	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Motorbike Madness (1988).pdf
Mountain Bike Racer	es,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mountain Bike Racer (1990).pdf
Mouser	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mouser (1983).pdf
Movies Trivia	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Movies Trivia (1992).txt
Mr. Muncher	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mr. Muncher (1992).txt
Ms. Pac-Man	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ms. Pac-Man (1983).pdf
Muck Men from MARS!	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Muck Men from MARS! (1991).txt
MULE	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/MULE (1983).pdf
Mundial de Futbol	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mundial de Futbol (1990).jpg
Murder Club	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Murder Club (1991).pdf
Murder in the Marching Band	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Murder in the Marching Band (1989).txt
Murder in the Museum	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Murder in the Museum (1988).txt
Murder Makes Strange Deadfellows	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Murder Makes Strange Deadfellows (1991).pdf
Murder on the Atlantic	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Murder on the Atlantic (1988).pdf
Murder!	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Murder! (1991).pdf
Murders in Space	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Murders in Space (1990).pdf
Museum Madness	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Museum Madness (1994).pdf
Mutant Penguins	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mutant Penguins (1996).pdf
MYCHESS	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/MYCHESS (1984).pdf
Mysterious Adventure No. 1 - The Golden Baton	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mysterious Adventure No. 1 - The Golden Baton (1981).pdf
Mysterious Adventure No. 10 - Ten Little Indians	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mysterious Adventure No. 10 - Ten Little Indians (1983).pdf
Mysterious Adventure No. 2 - The Time Machine	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mysterious Adventure No. 2 - The Time Machine (1981).pdf
Mysterious Adventure No. 3 - Arrow of Death Part 1	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mysterious Adventure No. 3 - Arrow of Death Part 1 (1981).pdf
Mysterious Adventure No. 4 - Arrow of Death Part 2	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mysterious Adventure No. 4 - Arrow of Death Part 2 (1982).pdf
Mysterious Adventure No. 5 - Escape from Pulsar 7	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mysterious Adventure No. 5 - Escape from Pulsar 7 (1983).pdf
Mysterious Adventure No. 6 - Circus	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mysterious Adventure No. 6 - Circus (1982).pdf
Mysterious Adventure No. 8 - The Wizard of Akyrz	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mysterious Adventure No. 8 - The Wizard of Akyrz (1983).pdf
Mystery Master - Felony!	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mystery Master - Felony! (1984).pdf
Mystery Master - Murder by the Dozen	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mystery Master - Murder by the Dozen (1983).pdf
Mystery of the Mummy	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mystery of the Mummy (1991).pdf
Mystic Midway - Rest in Pieces	en-gb,nl	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mystic Midway - Rest in Pieces (1994).pdf
Mystic Towers	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mystic Towers (1994).pdf
Mystical	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Mystical (1990).pdf
Myth	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Myth (1989).pdf
NAM	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NAM (1998).pdf
Napoleon in Russia - Borodino 1812	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Napoleon in Russia - Borodino 1812 (1988).pdf
Narco Police	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Narco Police (1990).jpg
NASCAR Racing	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NASCAR Racing (1994).pdf
NASCAR Racing 2	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NASCAR Racing 2 (1996).pdf
National Lampoon's Chess Maniac 5 Billion and 1	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/National Lampoon's Chess Maniac 5 Billion and 1 (1993).pdf
Navy Moves	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Navy Moves (1990).pdf
Navy Seal	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Navy Seal (1989).pdf
Navy Strike	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Navy Strike (1995).PDF
NBA Jam Tournament Edition	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NBA Jam Tournament Edition (1995).pdf
NBA Live 97	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NBA Live 97 (1996).pdf
NCAA - Road to the Final Four	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NCAA - Road to the Final Four (1991).pdf
Need for Speed, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Need for Speed, The (1995).pdf
Nemesis - The Wizardry Adventure	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Nemesis - The Wizardry Adventure (1996).pdf
NeoHunter	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NeoHunter (1996).pdf
Nerm of Bemer	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Nerm of Bemer (1984).pdf
NET Zone	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NET Zone (1996).pdf
NetHack - Falcon's Eye	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NetHack - Falcon's Eye (2001).TXT
NetHack Plus	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NetHack Plus (1994).txt
NetMaze	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NetMaze (1998).TXT
Network Q RAC Rally Championship	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Network Q RAC Rally Championship (1996).PDF
Neuromancer	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Neuromancer (1988).pdf
Never Mind	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Never Mind (1989).pdf
Neverwinter Nights	en	https://www.gamesdatabase.org/Media/SYSTEM/Microsoft_DOS/Manual/formated/Neverwinter_Nights.pdf
NFL	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NFL (1992).pdf
NFL Quarterback Club 96	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NFL Quarterback Club 96 (1995).pdf
NFL Video Pro Football	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NFL Video Pro Football (1994).pdf
NHL 97	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NHL 97 (1996).pdf
Nick Faldo's Championship Golf	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Nick Faldo's Championship Golf (1993).pdf
Nicky Boom	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Nicky Boom (1992).pdf
Nigel Mansell's World Championship	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Nigel Mansell's World Championship (1993).pdf
Night Shift	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Night Shift (1990).pdf
Night Stalker	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Night Stalker (1983).pdf
NightHunter	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NightHunter (1988).pdf
NightHunter	fr	http://lucasabandonware.free.fr/manuels/NightHunter.txt
Nightmare on Elm Street, A	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Nightmare on Elm Street, A (1989).pdf
Nihilist	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Nihilist (1996).pdf
Nine Princes in Amber	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Nine Princes in Amber (1987).pdf
Ninja	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ninja (1986).pdf
Ninja Gaiden	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ninja Gaiden (1990).pdf
Ninja Rabbits	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ninja Rabbits (1993).pdf
Nippon Safes Inc	en-gb,de,fr,it	https://archive.org/download/NipponSafesInc/Nippon Safes Inc.pdf
No Greater Glory - The American Civil War	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/No Greater Glory - The American Civil War (1991).pdf
Nobunaga's Ambition	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Nobunaga's Ambition (1988).pdf
Nobunaga's Ambition II	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Nobunaga's Ambition II (1989).pdf
Noctropolis	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Noctropolis (1994).pdf
Noddy's Playtime	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Noddy's Playtime (1992).pdf
Nomad	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Nomad (1993).pdf
Nomon	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Nomon (1989).txt
Nord and Bert Couldn't Make Head or Tail of It	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Nord and Bert Couldn't Make Head or Tail of It (1987).pdf
Normality	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Normality (1996).pdf
Norse by Norse West - The Return of the Lost Vikings	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Norse by Norse West - The Return of the Lost Vikings (1997).pdf
North and South	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/North and South (1990).pdf
Nova 9 - Return of Gir Draxon	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Nova 9 - Return of Gir Draxon (1991).pdf
Novatron	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Novatron (1982).pdf
Now You See It	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Now You See It (1990).pdf
Nuclear War	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Nuclear War (1989).pdf
Numlo	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Numlo (1993).txt
Nurmans	ru	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Nurmans (1994).doc
NY Warriors	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/NY Warriors (1991).pdf
Oberon 69	en-gb,de	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Oberon 69 (1990).pdf
Obitus	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Obitus (1991).pdf
Obliterator (1989)	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Obliterator (1989).pdf
Obliterator (1996)	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Obliterator (1996).DOC
Oddworld - Abe's Oddysee	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Oddworld - Abe's Oddysee (1997).pdf
Off Shore Warrior	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Off Shore Warrior (1988).txt
Offensive	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Offensive (1996).pdf
Ogre	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ogre (1986).pdf
Oil Cap	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Oil Cap (1996).txt
Oil's Well	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Oil's Well (1990).pdf
Olimpiadas 92 - Atletismo	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Olimpiadas 92 - Atletismo (1992).pdf
Olimpiadas 92 - Gimnasia Deportiva	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Olimpiadas 92 - Gimnasia Deportiva (1992).pdf
Omega	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Omega (1989).pdf
Omega War!	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Omega War! (1989).txt
Omni-Play Basketball	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Omni-Play Basketball (1990).pdf
Omni-Play Horse Racing	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Omni-Play Horse Racing (1989).pdf
Omnicron Conspiracy	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Omnicron Conspiracy (1989).pdf
Once Upon A Time - Abracadabra	en-gb,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Once Upon A Time - Abracadabra (1991).pdf
Once Upon a Time - Baba Yaga	en-gb,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Once Upon A Time - Baba Yaga (1991).pdf
Once Upon a Time - Baba Yaga	fr	http://lucasabandonware.free.fr/manuels/Baba Yaga.pdf
Once Upon a Time... Volume I - Passport to Discovery	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Once Upon a Time... Volume I - Passport to Discovery (1990).pdf
Once Upon a Time... Volume II - Worlds of Enchantment	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Once Upon a Time... Volume II - Worlds of Enchantment (1990).pdf
Once Upon a Time... Volume III - Journey Through Time	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Once Upon a Time... Volume III - Journey Through Time (1990).pdf
One Hundred and One Monochrome Mazes	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/One Hundred and One Monochrome Mazes (1983).pdf
One Must Fall 2097	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/One Must Fall 2097 (1994).pdf
One Step Beyond	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/One Step Beyond (1993).pdf
One-on-One	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/One-on-One (1984).pdf
OnTarget	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/OnTarget (1992).pdf
Oo-Topos	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Oo-Topos (1987).pdf
Ooze - Creepy Nites	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ooze - Creepy Nites (1989).pdf
Operation Body Count	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Operation Body Count (1994).pdf
Operation Combat	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Operation Combat (1990).pdf
Operation Combat II - By Land, Sea, and Air	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Operation Combat II - By Land, Sea, and Air (1993).pdf
Operation Crusader	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Operation Crusader (1994).pdf
Operation Harrier	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Operation Harrier (1990).pdf
Operation Vulture	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Operation Vulture (1992).DOC	format=txt
Operation Wolf	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Operation Wolf (1989).pdf
Orbital Observatory Adventure, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Orbital Observatory Adventure, The (1988).txt
Orbiter	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Orbiter (1986).pdf
Original Adventure, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Original Adventure, The (1982).pdf
Original Mulan, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Original Mulan, The (1998).pdf
Orion Burger	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Orion Burger (1996).pdf
Orion Conspiracy, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Orion Conspiracy, The (1995).pdf
Ortotris	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ortotris (1992).txt
Oscar	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Oscar (1994).pdf
Osmosis Solitaire	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Osmosis Solitaire (1988).txt
Oubliette	en-gb,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Oubliette (1983).pdf
Out of This World	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Out of This World (1991).pdf
Outer Ridge	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Outer Ridge (1995).DOC	format=txt
OutFox	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/OutFox (1989).txt
OutRun	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/OutRun (1989).pdf
Overkill	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/OverKill (1992).txt
Overlord	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Overlord (1990).pdf
P47 Thunderbolt	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/P47 Thunderbolt (1990).pdf
Pac-Man	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pac-Man (1983).pdf
Pachisi	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pachisi (1989).txt
Pacific Islands	fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pacific Islands (1992).pdf
Pacific Strike	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pacific Strike (1994).pdf
Pack Regalo Gun Stick	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pack Regalo Gun Stick (1989).pdf
Pacmania	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pacmania (1990).doc	format=txt
Paddlers	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Paddlers (1996).TXT
Paganitzu	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Paganitzu (1991).pdf
