Breath of Fire III	https://archive.org/download/SonyPlaystationManuals/Breath of Fire III (USA).pdf
Brian Lara Cricket	https://archive.org/download/SonyPlaystationManuals/Brian Lara Cricket (Europe).pdf
Broken Helix	https://archive.org/download/SonyPlaystationManuals/Broken Helix (USA).pdf
Broken Sword - The Shadow of the Templars	https://archive.org/download/SonyPlaystationManuals/Broken Sword - The Shadow of the Templars (USA).pdf
Brunswick Circuit Pro Bowling	https://archive.org/download/SonyPlaystationManuals/Brunswick Circuit Pro Bowling (USA).pdf
Bubble Bobble also featuring Rainbow Islands	https://archive.org/download/SonyPlaystationManuals/Bubble Bobble Also Featuring Rainbow Islands (USA).pdf
Bugs Bunny - Lost in Time	https://archive.org/download/SonyPlaystationManuals/Bugs Bunny - Lost in Time (USA).pdf
Burning Road	https://archive.org/download/SonyPlaystationManuals/Burning Road (USA).pdf
BursTrick - Wake Boarding!!	https://archive.org/download/SonyPlaystationManuals/BursTrick - Wake Boarding!! (USA).pdf
Bushido Blade	https://archive.org/download/SonyPlaystationManuals/Bushido Blade (USA).pdf
Bushido Blade 2	https://archive.org/download/SonyPlaystationManuals/Bushido Blade 2 (USA).pdf
Bust-A-Groove	https://archive.org/download/SonyPlaystationManuals/Bust A Groove (USA).pdf
Bust-A-Move 2 - Arcade Edition	https://archive.org/download/SonyPlaystationManuals/Bust-A-Move 2 - Arcade Edition (USA).pdf
Bust-A-Move 3 DX	https://archive.org/download/SonyPlaystationManuals/Bust-A-Move '99 (USA).pdf
C-12 - Final Resistance	https://archive.org/download/SonyPlaystationManuals/C-12 - Final Resistance (USA).PDF
C3 Racing - Car Constructors Championship	https://archive.org/download/SonyPlaystationManuals/C3 Racing - Car Constructors Championship (Europe).pdf
Cabela's Big Game Hunter - Ultimate Challenge	https://archive.org/download/SonyPlaystationManuals/Cabela's Big Game Hunter - Ultimate Challenge (USA).pdf
Cabela's Ultimate Deer Hunt - Open Season	https://archive.org/download/SonyPlaystationManuals/Cabela's Ultimate Deer Hunt - Open Season (USA).pdf
Caesars Palace	https://archive.org/download/SonyPlaystationManuals/Caesars Palace (USA).pdf
Caesars Palace 2000 - Millennium Gold Edition	https://archive.org/download/SonyPlaystationManuals/Caesars Palace 2000 - Millennium Gold Edition (USA).pdf
Caesars Palace II	https://archive.org/download/SonyPlaystationManuals/Caesars Palace II (USA).pdf
Cardinal Syn	https://archive.org/download/SonyPlaystationManuals/Cardinal Syn (USA).pdf
Casper	https://archive.org/download/SonyPlaystationManuals/Casper (USA).pdf
Castlevania - Symphony of the Night	https://archive.org/download/SonyPlaystationManuals/Castlevania - Symphony of the Night (USA).pdf
Castlevania Chronicles	https://archive.org/download/SonyPlaystationManuals/Castlevania Chronicles (USA).pdf
Castrol Honda Superbike Racing	https://archive.org/download/SonyPlaystationManuals/Castrol Honda Superbike Racing (USA).pdf
Cat in the Hat, The	https://archive.org/download/SonyPlaystationManuals/Cat in the Hat, The (USA).pdf
Centipede	https://archive.org/download/SonyPlaystationManuals/Centipede (USA).pdf
Championship Bass	https://archive.org/download/SonyPlaystationManuals/Championship Bass (USA).pdf
Championship Surfer	https://archive.org/download/SonyPlaystationManuals/Championship Surfer (USA).pdf
Chess	https://archive.org/download/SonyPlaystationManuals/Chess (USA).pdf
Chicken Run	https://archive.org/download/SonyPlaystationManuals/Chicken Run (USA).pdf
Chocobo Racing	https://archive.org/download/SonyPlaystationManuals/Chocobo Racing (USA).pdf
Chocobo's Dungeon 2	https://archive.org/download/SonyPlaystationManuals/Chocobo's Dungeon 2 (USA).pdf
Chrono Cross	https://archive.org/download/SonyPlaystationManuals/Chrono Cross (USA) (Disc 1).pdf
Civilization II	https://archive.org/download/SonyPlaystationManuals/Civilization II (USA).pdf
Colin McRae Rally	https://archive.org/download/SonyPlaystationManuals/Colin McRae Rally (USA).pdf
Colony Wars	https://archive.org/download/SonyPlaystationManuals/Colony Wars (USA) (Disc 1).pdf
Colony Wars - Red Sun	https://archive.org/download/SonyPlaystationManuals/Colony Wars III - Red Sun (USA).pdf
Colony Wars - Vengeance	https://archive.org/download/SonyPlaystationManuals/Colony Wars - Vengeance (USA).pdf
Command & Conquer	https://archive.org/download/SonyPlaystationManuals/Command & Conquer (USA) (Disc 1).pdf
Command & Conquer - Red Alert	https://archive.org/download/SonyPlaystationManuals/Command & Conquer - Red Alert (USA) (Disc 1).pdf
Contra - Legacy of War	https://archive.org/download/SonyPlaystationManuals/Contra - Legacy of War (USA).pdf
Cool Boarders	https://archive.org/download/SonyPlaystationManuals/Cool Boarders (USA).pdf
Cool Boarders 2	https://archive.org/download/SonyPlaystationManuals/Cool Boarders 2 (USA).pdf
Cool Boarders 3	https://archive.org/download/SonyPlaystationManuals/Cool Boarders 3 (USA).pdf
Cool Boarders 4	https://archive.org/download/SonyPlaystationManuals/Cool Boarders 4 (USA).pdf
Countdown Vampires	https://archive.org/download/SonyPlaystationManuals/Countdown Vampires (USA) (Disc 1).pdf
Crash Bandicoot	https://archive.org/download/SonyPlaystationManuals/Crash Bandicoot (USA).PDF
